Interface,Model,task_type,category,task_id,task_completion_rate,avg_precision,avg_recall,f1_score,prompt_tokens,completion_tokens,execution_time,Cost,aggregate_category,aggregate_category_2
1_AX+MEM,2_GPT-5-Medium,Basic,Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task3,1,1,1,1,"148,361","12,595",317.7214391,$0.31,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Basic,Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task5,1,1,1,1,"76,264","5,580",165.2995927,$0.15,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Basic,Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task10,1,1,1,1,"196,133","12,944",306.1638508,$0.37,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Offer_Vague_Requirements_Task3,0,1,0.5,0.6666666667,"134,183","10,523",323.0288327,$0.27,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Offer_Vague_Requirements_Task4,0,0.4545454545,0.5,0.4761904762,"629,529","87,594",2414.958758,$1.66,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Offer_Vague_Requirements_Task2,1,1,1,1,"271,749","27,854",717.9519501,$0.62,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Offer_Vague_Requirements_Task6,1,1,1,1,"166,734","17,955",416.1515672,$0.39,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Offer_Vague_Requirements_Task5,0,0,0,0,"140,977","12,800",326.6390653,$0.30,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Offer_Vague_Requirements_Task1,0,0.8,1,0.8888888889,"288,972","35,606",860.1926131,$0.72,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Find_Substitutes_Task4,1,1,1,1,"187,506","15,886",363.8239658,$0.39,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Find_Substitutes_Task6,1,1,1,1,"231,088","20,160",540.9728827,$0.49,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Find_Substitutes_Task3,1,1,1,1,"265,690","24,253",573.8243654,$0.57,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Find_Substitutes_Task2,1,1,1,1,"76,686","7,418",198.8683839,$0.17,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Find_Substitutes_Task1,0,0,0,0,"77,058","6,202",162.0913053,$0.16,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Find_Substitutes_Task5,1,1,1,1,"99,139","14,226",310.2351778,$0.27,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task7,1,1,1,1,"484,073","30,291",976.6581752,$0.91,End to End,End to End
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task5,0,0,0,0,"287,118","17,729",515.7735522,$0.54,End to End,End to End
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task1,1,1,1,1,"357,385","23,174",709.4333143,$0.68,End to End,End to End
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task4,0,0,0,0,"253,333","16,436",512.0998092,$0.48,End to End,End to End
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task2,1,1,1,1,"350,750","20,244",535.2737644,$0.64,End to End,End to End
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task8,0,0,0,0,"523,927","34,840",984.1172411,$1.00,End to End,End to End
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task3,0,0,0,0,"449,518","28,290",731.2858276,$0.84,End to End,End to End
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task6,0,0,0,0,"187,548","14,489",485.3525822,$0.38,End to End,End to End
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.3333333333,0.3333333333,0.3333333333,"358,332","39,811",922.6109908,$0.85,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,1,1,1,1,"173,980","18,193",388.2357192,$0.40,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1,1,1,1,"329,804","33,629",714.0600722,$0.75,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,1,1,1,1,"526,243","44,681",944.6280394,$1.10,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,1,1,1,1,"30,612","3,998",79.79381394,$0.08,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Offer_Specific_Requirement,Webmall_Cheapest_Offer_Specific_Requirements_Task10,1,1,1,1,"183,228","16,483",368.7245531,$0.39,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Offer_Specific_Requirement,Webmall_Cheapest_Offer_Specific_Requirements_Task4,1,1,1,1,"101,164","8,639",248.7740407,$0.21,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Offer_Specific_Requirement,Webmall_Cheapest_Offer_Specific_Requirements_Task8,0,0,0,0,"166,125","14,901",359.6696839,$0.36,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Offer_Specific_Requirement,Webmall_Cheapest_Offer_Specific_Requirements_Task2,1,1,1,1,"138,629","14,231",370.8261666,$0.32,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Offer_Specific_Requirement,Webmall_Cheapest_Offer_Specific_Requirements_Task9,1,1,1,1,"164,497","15,771",382.5176268,$0.36,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Offer_Specific_Requirement,Webmall_Cheapest_Offer_Specific_Requirements_Task7,1,1,1,1,"206,158","12,717",316.0753675,$0.38,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Offer_Specific_Requirement,Webmall_Cheapest_Offer_Specific_Requirements_Task3,1,1,1,1,"159,429","10,416",282.6626635,$0.30,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Offer_Specific_Requirement,Webmall_Cheapest_Offer_Specific_Requirements_Task6,0,0,0,0,"333,488","26,690",609.0830021,$0.68,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Offer_Specific_Requirement,Webmall_Cheapest_Offer_Specific_Requirements_Task1,0,0,0,0,"106,414","11,989",317.1785927,$0.25,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Offer_Specific_Requirement,Webmall_Cheapest_Offer_Specific_Requirements_Task5,1,1,1,1,"136,736","10,700",310.2048481,$0.28,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Products_Satisfying_Vague_Requirement,Webmall_Products_Satisfying_Vague_Requirements_Task3,0,0,0,0,"517,439","49,757",1130.492018,$1.14,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Products_Satisfying_Vague_Requirement,Webmall_Products_Satisfying_Vague_Requirements_Task8,0,0.75,0.75,0.75,"221,153","19,337",467.6680887,$0.47,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Products_Satisfying_Vague_Requirement,Webmall_Products_Satisfying_Vague_Requirements_Task6,1,1,1,1,"136,705","8,880",217.8366525,$0.26,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Products_Satisfying_Vague_Requirement,Webmall_Products_Satisfying_Vague_Requirements_Task2,0,0.7272727273,1,0.8421052632,"381,341","47,670",985.139173,$0.95,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Products_Satisfying_Vague_Requirement,Webmall_Products_Satisfying_Vague_Requirements_Task5,1,1,1,1,"342,490","31,433",772.3124371,$0.74,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Products_Satisfying_Vague_Requirement,Webmall_Products_Satisfying_Vague_Requirements_Task7,0,0.6666666667,0.6666666667,0.6666666667,"256,545","38,269",932.0453548,$0.70,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Products_Satisfying_Vague_Requirement,Webmall_Products_Satisfying_Vague_Requirements_Task4,1,1,1,1,"559,615","42,705",956.8103991,$1.13,Vague Product Search,Without_price
1_AX+MEM,2_GPT-5-Medium,Advanced,Webmall_Products_Satisfying_Vague_Requirement,Webmall_Products_Satisfying_Vague_Requirements_Task1,1,1,1,1,"132,428","13,161",297.1624942,$0.30,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task1,1,1,1,1,"33,535","2,339",47.18073702,$0.07,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task2,1,1,1,1,"10,591","1,524",29.26305604,$0.03,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task3,1,1,1,1,"81,145","6,700",155.451849,$0.17,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task4,1,1,1,1,"13,134","1,353",22.13755107,$0.03,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task5,1,1,1,1,"52,681","3,379",66.06679988,$0.10,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task6,1,1,1,1,"11,229","5,516",104.4991407,$0.07,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task7,1,1,1,1,"24,898","2,541",48.14146304,$0.06,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task8,1,1,1,1,"38,330","3,725",81.58515787,$0.09,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task9,1,1,1,1,"16,318","1,548",34.49998093,$0.04,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task10,1,1,1,1,"43,518","2,647",63.45486283,$0.08,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task11,1,1,1,1,"35,696","2,496",51.37390208,$0.07,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task12,1,1,1,1,"28,781","2,955",88.05838323,$0.07,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task1,1,1,1,1,"9,936",803,20.58438611,$0.02,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task2,1,1,1,1,"99,784","8,521",207.530139,$0.21,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task3,1,1,1,1,"13,401","2,285",48.26662326,$0.04,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task4,1,1,1,1,"28,839","2,031",53.15117526,$0.06,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task5,1,1,1,1,"26,285","1,526",44.33437419,$0.05,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task6,1,1,1,1,"24,879","3,293",56.64651799,$0.06,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task8,1,1,1,1,"38,699","2,370",63.80538917,$0.07,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task9,1,1,1,1,"8,523",877,15.80944586,$0.02,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task10,1,1,1,1,"10,533","1,557",31.86874294,$0.03,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task1,1,1,1,1,"184,192","8,526",199.9563591,$0.32,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task2,1,1,1,1,"60,423","2,961",61.90912104,$0.11,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task3,1,1,1,1,"259,127","8,181",160.7583981,$0.41,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task4,0,1,0.9090909091,0.9523809524,"21,429","6,795",137.5507171,$0.09,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task5,1,1,1,1,"108,006","4,710",115.627785,$0.18,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task6,1,1,1,1,"145,950","4,133",103.668602,$0.22,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task7,1,1,1,1,"83,781","3,427",83.16972208,$0.14,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task8,0,1,0.75,0.8571428571,"96,574","10,397",213.536725,$0.22,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task9,1,1,1,1,"335,278","9,626",195.1898859,$0.52,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task10,0,0.6666666667,1,0.8,"377,102","16,182",327.0436072,$0.63,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task11,0,0.2666666667,0.6666666667,0.380952381,"123,569","19,302",445.4899559,$0.35,Specific Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task1,1,1,1,1,"14,685","2,265",46.16793394,$0.04,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task2,0,0.6666666667,1,0.8,"26,888","6,424",112.156188,$0.10,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task3,1,1,1,1,"169,838","8,606",181.9991899,$0.30,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task4,1,1,1,1,"6,311","3,302",74.49693608,$0.04,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task5,1,1,1,1,"114,462","5,946",144.1433201,$0.20,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task6,1,1,1,1,"237,852","6,977",158.915159,$0.37,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task7,0,0,0,0,"100,248","12,284",251.070112,$0.25,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task8,1,1,1,1,"208,283","14,649",276.34885,$0.41,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task1,0,0,0,0,"20,680","5,088",88.79278517,$0.08,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task2,1,1,1,1,"43,155","3,757",83.51717615,$0.09,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task3,1,1,1,1,"19,032","2,258",58.66323876,$0.05,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task4,1,1,1,1,"24,781","3,594",84.79508877,$0.07,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task5,1,1,1,1,"95,193","8,611",171.370851,$0.21,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task6,0,0,0,0,"278,462","18,300",439.1319842,$0.53,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task7,1,1,1,1,"55,360","4,190",88.53141713,$0.11,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task8,0,0,0,0,"33,445","5,382",115.2056949,$0.10,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task9,1,1,1,1,"135,618","10,319",215.5410919,$0.27,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task10,1,1,1,1,"18,598","3,551",81.94014907,$0.06,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task1,1,1,1,1,"123,667","8,497",193.2000167,$0.24,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,1,1,1,1,"69,020","9,262",175.0729449,$0.18,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,0,0,0,"31,297","5,411",128.062598,$0.09,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0.6153846154,0.8,0.6956521739,"217,541","23,095",474.669306,$0.50,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0,0,0,"168,123","7,914",179.5559349,$0.29,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,0,0.6,1,0.75,"25,885","5,174",99.44523311,$0.08,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1,1,1,"17,504","1,538",31.41722393,$0.04,Action & Transaction,Action & Transaction
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,1,1,1,1,"32,074","1,912",39.52284384,$0.06,Action & Transaction,Action & Transaction
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,1,1,1,1,"17,841","1,744",34.26630521,$0.04,Action & Transaction,Action & Transaction
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,1,1,1,1,"9,316",982,15.23195815,$0.02,Action & Transaction,Action & Transaction
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,0,0.5,1,0.6666666667,"41,618","3,357",66.32769704,$0.09,Action & Transaction,Action & Transaction
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,1,1,1,1,"17,940","1,986",38.71412802,$0.04,Action & Transaction,Action & Transaction
2_RAG_Agent,2_GPT-5-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,1,1,1,1,"55,092","5,034",80.26998186,$0.12,Action & Transaction,Action & Transaction
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.3333333333,0.3333333333,0.3333333333,"120,578","9,700",158.1214192,$0.25,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,1,1,1,1,"115,178","6,588",132.1592741,$0.21,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1,1,1,1,"179,655","7,820",183.3514042,$0.30,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,1,1,1,1,"180,940","9,317",165.7444298,$0.32,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0.3333333333,1,0.5,"44,133","6,242",110.0377078,$0.12,Vague Product Search,Without_price
2_RAG_Agent,2_GPT-5-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task1,0,0,0,0,"22,651","4,372",79.71705079,$0.07,Vague Product Search,Without_price
